Therapeutic_Properties,Evidence_Level,Data_Quality_Score,Data_Source,Interaction_ID,Target_Name,Herb_Name,Compound_Name,Ki_nM,Is_Synthetic,IC50_nM,Species,Confidence_Score,Action_Type
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,77335581a22f7dfc,Inflammation,Ginkgo,ginkgolide B,624.1,1,1240.84,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,fd667ffb2c343c2b,PAF receptor,Ginkgo,ginkgolide A,319.19,1,661.84,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,1a93d9b08e5baf30,Platelet aggregation,Ginkgo,ginkgolide A,1401.8,1,3661.61,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,ed63960539a92056,Antioxidant enzymes,Ginkgo,quercetin,1221.12,1,1903.89,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,1cf03137c7db3248,COX-2,Ginkgo,quercetin,1496.58,1,4130.18,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a7d7f46a98cab7da,PAF receptor,Ginkgo,ginkgolide A,604.66,1,1743.8,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,3365bba1ed4ccdcc,Platelet aggregation,Ginkgo,ginkgolide A,738.47,1,1002.09,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,e9cc62572d5e55d4,GABAA receptor,Ginkgo,bilobalide,1592.12,1,3761.72,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,1a586fd4096c1322,Neuroprotection,Ginkgo,bilobalide,1004.25,1,2022.69,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,77b030333eede03c,GABAA receptor,Ginkgo,bilobalide,1138.67,1,1890.28,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,8f8c72941fca1695,Neuroprotection,Ginkgo,bilobalide,1160.56,1,2880.12,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,bbd655f0a169c8a9,Antioxidant enzymes,Ginkgo,quercetin,1848.46,1,5522.16,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,82d2f930e0976b4e,COX-2,Ginkgo,quercetin,1056.38,1,2386.04,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,e2d7a812f3b40d92,PAF receptor,Ginkgo,ginkgolide A,1107.49,1,2104.23,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,111ae24ae02191b5,Platelet aggregation,Ginkgo,ginkgolide A,1869.98,1,3292.34,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,7b0f8f61f430e987,PAF receptor,Ginkgo,ginkgolide B,277.92,1,679.24,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,8d50ad634ed1913e,Inflammation,Ginkgo,ginkgolide B,1789.3,1,4873.26,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,85bc1cd24f03e7d1,PAF receptor,Ginkgo,ginkgolide A,214.28,1,374.62,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,71f8c8a6fab0304f,Platelet aggregation,Ginkgo,ginkgolide A,1731.72,1,4508.64,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,81632aac0cd94179,PAF receptor,Ginkgo,ginkgolide B,1490.34,1,4086.12,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,408a50322e72812f,Inflammation,Ginkgo,ginkgolide B,1625.41,1,3036.75,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,44112ea7428a1f19,Antioxidant enzymes,Ginkgo,quercetin,1011.15,1,1217.95,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,3968d21b627d7357,COX-2,Ginkgo,quercetin,1181.37,1,1559.02,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,e908adbfaf31a57b,PAF receptor,Ginkgo,ginkgolide A,1812.69,1,3283.75,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,6056ba239040001f,Platelet aggregation,Ginkgo,ginkgolide A,1147.09,1,1588.39,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,ed718f8fb5213413,PAF receptor,Ginkgo,ginkgolide B,644.85,1,1486.44,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,fc680d09b60e56fe,Inflammation,Ginkgo,ginkgolide B,615.76,1,1562.42,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,0d7c9790b24dc32c,GABAA receptor,Ginkgo,bilobalide,1066.04,1,2511.71,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,ffdfa7bfc08a34c9,Neuroprotection,Ginkgo,bilobalide,544.97,1,692.47,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,c6cb2740e9a90c4f,GABAA receptor,Ginkgo,bilobalide,1728.7,1,3909.5,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,e742279152033663,Neuroprotection,Ginkgo,bilobalide,1986.46,1,3942.73,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,6552bbc31bd7f0c6,GABAA receptor,Ginkgo,bilobalide,249.41,1,510.59,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,d223fa5cf660fd83,Neuroprotection,Ginkgo,bilobalide,993.59,1,1363.39,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,92c21825044d352e,GABAA receptor,Ginkgo,bilobalide,1844.9,1,4761.78,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,598fbca66c4456af,Neuroprotection,Ginkgo,bilobalide,1353.52,1,3879.63,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,0774731ee9a12de2,PAF receptor,Ginkgo,ginkgolide A,957.0,1,1991.97,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,27414b602e79453b,Platelet aggregation,Ginkgo,ginkgolide A,1344.77,1,2022.7,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,221442d41ebd152d,PAF receptor,Ginkgo,ginkgolide A,1821.1,1,3350.77,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,092d8e283ae8051b,Platelet aggregation,Ginkgo,ginkgolide A,1410.24,1,3672.46,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,9ed90faa347d304e,PAF receptor,Ginkgo,ginkgolide B,1442.29,1,2750.72,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,69a9bd2096bc436a,Inflammation,Ginkgo,ginkgolide B,221.36,1,455.32,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a55c3870ec28d1a6,GABAA receptor,Ginkgo,bilobalide,1935.91,1,4761.21,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,d065828f03e22996,Neuroprotection,Ginkgo,bilobalide,643.24,1,1507.2,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a26b68b4fdf175c3,GABAA receptor,Ginkgo,bilobalide,806.21,1,2371.78,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,00e5d48def56aac0,Neuroprotection,Ginkgo,bilobalide,1479.06,1,4359.78,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,e82b52d5eb4c0d33,GABAA receptor,Ginkgo,bilobalide,1676.46,1,4496.55,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,29d544ab3e11d072,Neuroprotection,Ginkgo,bilobalide,563.92,1,1297.95,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,604b9a176467ccd2,GABAA receptor,Ginkgo,bilobalide,182.4,1,261.35,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,c83a61ad82539fde,Neuroprotection,Ginkgo,bilobalide,122.06,1,349.27,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,fde94627387ea3e2,Antioxidant enzymes,Ginkgo,quercetin,1004.56,1,1625.16,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,8d4378cf1b2e66a4,COX-2,Ginkgo,quercetin,327.89,1,611.97,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a4cf4ba4dfdab26a,PAF receptor,Ginkgo,ginkgolide A,571.8,1,1459.41,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,4a1ba1f52f7cb27f,Platelet aggregation,Ginkgo,ginkgolide A,1750.41,1,4822.83,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,b0de5342bcbf9f3e,GABAA receptor,Ginkgo,bilobalide,15.47,1,20.94,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,34996f6e4674fda0,Neuroprotection,Ginkgo,bilobalide,1466.01,1,3733.07,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,cac9163facb99617,GABAA receptor,Ginkgo,bilobalide,1069.78,1,3138.94,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,ae901e0f4e5b916a,Neuroprotection,Ginkgo,bilobalide,1839.44,1,5498.65,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,b73e6aa92a21b690,GABAA receptor,Ginkgo,bilobalide,1334.16,1,2926.81,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,93e7bc0038b05a9d,Neuroprotection,Ginkgo,bilobalide,576.01,1,1685.98,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,7755bb948be63bbf,Antioxidant enzymes,Ginkgo,quercetin,1150.75,1,2434.87,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,79c4ba15afe9c7f6,COX-2,Ginkgo,quercetin,606.97,1,1017.72,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,f2e567015c917eb3,Antioxidant enzymes,Ginkgo,quercetin,904.28,1,1560.59,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,9d9733251be89a0a,COX-2,Ginkgo,quercetin,1059.02,1,3103.81,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,cf447f2a5eb0fe57,PAF receptor,Ginkgo,ginkgolide A,1324.34,1,2489.18,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,dba64904304ada00,Platelet aggregation,Ginkgo,ginkgolide A,758.25,1,1937.23,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,fc4cb06c5ae97392,PAF receptor,Ginkgo,ginkgolide B,206.02,1,552.68,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,41c7787e269af800,Inflammation,Ginkgo,ginkgolide B,852.56,1,1714.04,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,2f5444bd96b4a0bc,Antioxidant enzymes,Ginkgo,quercetin,1390.64,1,2172.74,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,3d11ded49a0c32a2,COX-2,Ginkgo,quercetin,687.82,1,1481.13,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,5c9165c100bcc76c,PAF receptor,Ginkgo,ginkgolide B,652.24,1,1722.18,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,63d985622c43cffb,Inflammation,Ginkgo,ginkgolide B,1146.73,1,2085.09,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,181b8cb93df08828,PAF receptor,Ginkgo,ginkgolide B,23.05,1,50.7,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,93551ff7f1a4f8b7,Inflammation,Ginkgo,ginkgolide B,1266.71,1,2137.4,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a56ef6056b10e10f,GABAA receptor,Ginkgo,bilobalide,57.61,1,128.0,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,f041203ffb329b8a,Neuroprotection,Ginkgo,bilobalide,1939.17,1,4337.57,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,7e55c8044f5bf9db,PAF receptor,Ginkgo,ginkgolide A,1607.63,1,2534.55,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,eabb431478d92ba5,Platelet aggregation,Ginkgo,ginkgolide A,1576.29,1,3219.14,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,4e7d97d9185f863a,PAF receptor,Ginkgo,ginkgolide A,567.59,1,706.47,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,a83904a56dfb4cf3,Platelet aggregation,Ginkgo,ginkgolide A,540.64,1,1414.82,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,04c73792ce41fd14,Antioxidant enzymes,Ginkgo,quercetin,268.8,1,738.35,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,02a387804369e996,COX-2,Ginkgo,quercetin,708.17,1,916.43,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,7e7aafa250dedfd8,PAF receptor,Ginkgo,ginkgolide B,781.93,1,2211.69,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,56ed47dd4105a070,Inflammation,Ginkgo,ginkgolide B,227.32,1,494.56,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,bf76fe902f4dba24,PAF receptor,Ginkgo,ginkgolide A,1082.25,1,1756.29,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,296bd276a7bbbcbd,Platelet aggregation,Ginkgo,ginkgolide A,1724.28,1,2275.99,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,055cee21a254f88b,Antioxidant enzymes,Ginkgo,quercetin,835.39,1,1291.9,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,f0003d6d2fda4743,COX-2,Ginkgo,quercetin,583.79,1,1116.68,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,f09942bb1a5a8aec,GABAA receptor,Ginkgo,bilobalide,1724.09,1,4928.23,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,96facf5cc5187c65,Neuroprotection,Ginkgo,bilobalide,839.19,1,1282.04,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,c7b640d854ac9074,Antioxidant enzymes,Ginkgo,quercetin,614.38,1,1590.23,,,
"neuroprotective, cognitive_enhancer, antioxidant",augmented,0.56,Super_Augmentation,c47e376a0674b70c,COX-2,Ginkgo,quercetin,689.51,1,1900.34,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,ddc9f9e958cb24d3,Insulin sensitivity,Fenugreek,trigonelline,709.84,1,939.56,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,e68d54db7e45fd90,Glucose metabolism,Fenugreek,trigonelline,1967.72,1,3420.9,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,18162570017c990c,Insulin receptor,Fenugreek,4-hydroxyisoleucine,761.46,1,1563.86,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,59847dbe04e6b859,GLUT4,Fenugreek,4-hydroxyisoleucine,433.97,1,696.36,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,cf5d8e4faffa3714,Metabolic pathways,Fenugreek,gitogenin,474.41,1,925.07,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,24ffa65d9bc09cc6,Metabolic pathways,Fenugreek,gitogenin,77.56,1,122.36,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,8049cdb065af8037,SREBP,Fenugreek,diosgenin,296.43,1,436.44,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,0f094b26e364286e,PPAR-gamma,Fenugreek,diosgenin,308.68,1,619.93,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,7a10b2b129e08d7a,Cholesterol,Fenugreek,diosgenin,319.18,1,424.56,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,c6f3dea6029a6016,Metabolic pathways,Fenugreek,gitogenin,1720.18,1,4294.18,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,8ec09f4d2cd5a81f,SREBP,Fenugreek,diosgenin,779.37,1,1492.63,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,2b168947b5b3f599,PPAR-gamma,Fenugreek,diosgenin,1991.82,1,3610.6,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,75895cf8fa77f806,Cholesterol,Fenugreek,diosgenin,516.63,1,1199.68,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,18ff267e8fadb854,Insulin sensitivity,Fenugreek,trigonelline,968.64,1,2555.96,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,a5ae395edbc6ad5e,Glucose metabolism,Fenugreek,trigonelline,1793.0,1,3019.58,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,2453aee5f8a7d31d,SREBP,Fenugreek,diosgenin,1801.69,1,3031.22,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,cbc36dd63390a879,PPAR-gamma,Fenugreek,diosgenin,1590.67,1,2959.49,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,957d6778da63456e,Cholesterol,Fenugreek,diosgenin,914.59,1,1206.07,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,80bf86e850fe93de,SREBP,Fenugreek,diosgenin,41.95,1,87.86,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,33e3a54153c6b2aa,PPAR-gamma,Fenugreek,diosgenin,861.7,1,2152.36,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,145fb273c3785876,Cholesterol,Fenugreek,diosgenin,1760.94,1,2420.4,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,798bc926c3017057,Insulin sensitivity,Fenugreek,trigonelline,321.46,1,786.42,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,7e9919c4a36a0673,Glucose metabolism,Fenugreek,trigonelline,1232.21,1,3365.47,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,a601aed8fe11ea5b,Metabolic pathways,Fenugreek,gitogenin,305.74,1,881.08,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,7f72eccb0e1f94cf,SREBP,Fenugreek,diosgenin,896.77,1,1439.54,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,f3abdcb3ca397c9c,PPAR-gamma,Fenugreek,diosgenin,76.06,1,222.69,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,fb1b4605d61604f5,Cholesterol,Fenugreek,diosgenin,874.63,1,1882.54,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,1a28b099c2898aef,Metabolic pathways,Fenugreek,gitogenin,946.61,1,2337.19,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,1a73668a8d90505b,Insulin receptor,Fenugreek,4-hydroxyisoleucine,1807.62,1,3776.95,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,bb9016555f520cd3,GLUT4,Fenugreek,4-hydroxyisoleucine,144.55,1,420.04,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,49d93b97d778a34c,Insulin sensitivity,Fenugreek,trigonelline,1347.65,1,2849.79,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,a577cebf1419a1ac,Glucose metabolism,Fenugreek,trigonelline,885.6,1,1675.21,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,b074038893b1f531,Insulin receptor,Fenugreek,4-hydroxyisoleucine,1409.98,1,2168.8,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,47a73cca4e996135,GLUT4,Fenugreek,4-hydroxyisoleucine,1344.71,1,1782.33,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,8762134ca9f3998a,SREBP,Fenugreek,diosgenin,456.33,1,1208.57,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,a126d80b0d46c77c,PPAR-gamma,Fenugreek,diosgenin,479.23,1,1436.32,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,579bdf8357a856e7,Cholesterol,Fenugreek,diosgenin,101.33,1,167.79,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,38db79ddfe0dd2ed,Insulin sensitivity,Fenugreek,trigonelline,1375.91,1,1773.73,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,51bf33399a5d7f77,Glucose metabolism,Fenugreek,trigonelline,352.76,1,844.39,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,934380ba10418747,Metabolic pathways,Fenugreek,gitogenin,30.97,1,53.45,,,
"hypoglycemic, galactagogue, anti-inflammatory",augmented,0.56,Super_Augmentation,f4f659d5b7894b1c,Metabolic pathways,Fenugreek,gitogenin,1403.74,1,4022.53,,,
